Date,Channel,Duration,Language,Translated,Text,Filename
2026-03-28T21:31:53.000Z,GAMMA_OPS,00:41,en,No,"Payload bay doors secure.",A2_0328_213153.wav,
2026-03-28T11:27:43.000Z,BETA_SYS,00:51,en,No,"Subsystem sync complete.",A2_0328_112743.wav,
2026-03-28T03:32:05.000Z,GAMMA_OPS,00:10,en,No,"Checking primary bus voltage.",A2_0328_033205.wav,
2026-03-28T20:16:59.000Z,ZETA_TELEM,00:20,en,No,"Telemetry stream active.",A2_0328_201659.wav,
2026-03-28T15:53:39.000Z,EPSILON_MONITOR,00:50,en,No,"Life support metrics green.",A2_0328_155339.wav,
2026-03-28T07:34:35.000Z,ZETA_TELEM,00:24,en,No,"Thermal readings stable.",A2_0328_073435.wav,
2026-03-28T03:32:42.000Z,EPSILON_MONITOR,00:42,en,No,"Comm link established.",A2_0328_033242.wav,
2026-03-28T11:32:58.000Z,EPSILON_MONITOR,00:23,en,No,"Trajectory aligned.",A2_0328_113258.wav,
2026-03-28T10:37:55.000Z,DELTA_CMD,00:43,en,No,"Life support metrics green.",A2_0328_103755.wav,
2026-03-28T19:23:54.000Z,DELTA_CMD,00:16,en,No,"Thermal readings stable.",A2_0328_192354.wav,
2026-03-28T19:06:50.000Z,ZETA_TELEM,00:15,en,No,"Sensor calibration complete.",A2_0328_190650.wav,
2026-03-28T15:01:06.000Z,ALPHA_NET,00:32,en,No,"Life support metrics green.",A2_0328_150106.wav,
2026-03-28T07:49:49.000Z,GAMMA_OPS,00:49,en,No,"Sensor calibration complete.",A2_0328_074949.wav,
2026-03-28T15:32:45.000Z,GAMMA_OPS,00:11,en,No,"Executing maneuver alpha.",A2_0328_153245.wav,
2026-03-28T22:06:58.000Z,BETA_SYS,00:17,en,No,"System diagnostic clear.",A2_0328_220658.wav,
2026-03-28T02:31:20.000Z,GAMMA_OPS,00:16,en,No,"Comm link established.",A2_0328_023120.wav,
2026-03-28T02:20:06.000Z,DELTA_CMD,00:44,en,No,"Trajectory aligned.",A2_0328_022006.wav,
2026-03-28T08:23:21.000Z,ZETA_TELEM,00:32,en,No,"Secondary loop nominal.",A2_0328_082321.wav,
2026-03-28T09:00:02.000Z,BETA_SYS,00:17,en,No,"Subsystem sync complete.",A2_0328_090002.wav,
2026-03-28T04:20:18.000Z,EPSILON_MONITOR,00:38,en,No,"Verifying checksums.",A2_0328_042018.wav,
2026-03-28T21:54:48.000Z,GAMMA_OPS,00:19,en,No,"Routing override engaged.",A2_0328_215448.wav,
2026-03-28T07:58:02.000Z,ZETA_TELEM,00:32,en,No,"Payload bay doors secure.",A2_0328_075802.wav,
2026-03-28T21:04:39.000Z,DELTA_CMD,00:45,en,No,"Network latency within limits.",A2_0328_210439.wav,
2026-03-28T10:46:54.000Z,DELTA_CMD,00:37,en,No,"Navigation update received.",A2_0328_104654.wav,
2026-03-28T22:21:38.000Z,DELTA_CMD,00:55,en,No,"Thermal readings stable.",A2_0328_222138.wav,
2026-03-28T04:42:12.000Z,GAMMA_OPS,00:22,en,No,"Thermal readings stable.",A2_0328_044212.wav,
2026-03-28T03:05:01.000Z,ALPHA_NET,00:42,en,No,"Secondary loop nominal.",A2_0328_030501.wav,
2026-03-28T13:31:10.000Z,EPSILON_MONITOR,00:35,en,No,"Routing override engaged.",A2_0328_133110.wav,
2026-03-28T05:31:27.000Z,BETA_SYS,00:42,en,No,"Thermal readings stable.",A2_0328_053127.wav,
2026-03-28T04:28:11.000Z,BETA_SYS,00:21,en,No,"Verifying checksums.",A2_0328_042811.wav,
2026-03-28T11:56:00.000Z,EPSILON_MONITOR,00:37,en,No,"Thermal readings stable.",A2_0328_115600.wav,
2026-03-28T02:06:42.000Z,GAMMA_OPS,00:28,en,No,"Navigation update received.",A2_0328_020642.wav,
2026-03-28T09:55:54.000Z,ZETA_TELEM,00:11,en,No,"Navigation update received.",A2_0328_095554.wav,
2026-03-28T21:04:51.000Z,BETA_SYS,00:30,en,No,"Executing maneuver alpha.",A2_0328_210451.wav,
2026-03-28T07:28:46.000Z,EPSILON_MONITOR,00:36,en,No,"Verifying checksums.",A2_0328_072846.wav,
2026-03-28T12:59:01.000Z,ZETA_TELEM,00:59,en,No,"Trajectory aligned.",A2_0328_125901.wav,
2026-03-28T07:40:38.000Z,EPSILON_MONITOR,00:30,en,No,"Navigation update received.",A2_0328_074038.wav,
2026-03-28T08:43:01.000Z,BETA_SYS,00:22,en,No,"Power levels nominal.",A2_0328_084301.wav,
